run_name,family,budget,content_run,row,scene,dataset_start_frame,duration_sec,section_idx,section_time_sec,context_slot,target_frame,candidate_count,traced_candidate_count,candidate_count_mismatch,selected_overlap,selected_memory_frame,selected_view_mismatch,selected_memory_corruption,selected_effective_mismatch,bank_oracle_frame,bank_oracle_view_mismatch,bank_oracle_memory_corruption,bank_oracle_effective_mismatch,full_oracle_frame,full_oracle_view_mismatch,full_oracle_memory_corruption,full_oracle_effective_mismatch,retention_gap,retrieval_gap,total_oracle_gap
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,12,30.4,38,951,31,31,0,0.6547619047619048,905,0.10468995571136475,0.7358429431915283,0.7581373453140259,0,0.3044009208679199,0.05304121971130371,0.2864915132522583,1,0.30381321907043457,0.05891519784927368,0.28553086519241333,0.0009606480598449707,0.4716458320617676,0.47260648012161255
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,12,30.4,57,970,31,31,0,0.5509708737864077,904,0.1701785922050476,0.7170533537864685,0.6962589025497437,0,0.36712485551834106,0.05304121971130371,0.3445906639099121,3,0.3704679012298584,0.06973093748092651,0.3332796096801758,0.011311054229736328,0.35166823863983154,0.36297929286956787
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,13,32.93333333333333,0,989,30,30,0,0.9652567975830816,984,0.045570969581604004,0.7409061789512634,0.7048349380493164,0,0.2940414547920227,0.05304121971130371,0.27996885776519775,0,0.2940414547920227,0.05304121971130371,0.27996885776519775,0.0,0.42486608028411865,0.42486608028411865
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,13,32.93333333333333,19,1008,30,30,0,0.6993103448275862,984,0.10609495639801025,0.7409061789512634,0.6856632232666016,0,0.25241875648498535,0.05304121971130371,0.2349327802658081,0,0.25241875648498535,0.05304121971130371,0.2349327802658081,0.0,0.45073044300079346,0.45073044300079346
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,13,32.93333333333333,38,1027,30,30,0,0.49336550060313633,982,0.21641159057617188,0.6907944679260254,0.7223561406135559,0,0.3056480884552002,0.05304121971130371,0.2888491153717041,0,0.3056480884552002,0.05304121971130371,0.2888491153717041,0.0,0.4335070252418518,0.4335070252418518
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,13,32.93333333333333,57,1046,30,30,0,0.37014314928425357,984,0.1205701231956482,0.7409061789512634,0.71533203125,0,0.2942367196083069,0.05304121971130371,0.2706289291381836,0,0.2942367196083069,0.05304121971130371,0.2706289291381836,0.0,0.4447031021118164,0.4447031021118164
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,14,35.46666666666667,0,1065,31,31,0,0.8688271604938271,1053,0.1283864974975586,0.65440833568573,0.6099606156349182,0,0.296974241733551,0.05304121971130371,0.27773475646972656,1,0.30583691596984863,0.05891519784927368,0.2695448398590088,0.008189916610717773,0.33222585916519165,0.3404157757759094
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,14,35.46666666666667,19,1084,31,31,0,0.9815384615384616,1046,0.015707671642303467,0.6871129870414734,0.7054266929626465,0,0.3042558431625366,0.05304121971130371,0.2882147431373596,0,0.3042558431625366,0.05304121971130371,0.2882147431373596,0.0,0.41721194982528687,0.41721194982528687
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,14,35.46666666666667,38,1103,31,31,0,0.8733233979135618,1022,0.06554245948791504,0.7238895893096924,0.7617037296295166,0,0.3344319462776184,0.05304121971130371,0.3294045925140381,0,0.3344319462776184,0.05304121971130371,0.3294045925140381,0.0,0.4322991371154785,0.4322991371154785
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,14,35.46666666666667,57,1122,31,31,0,0.9152798789712556,1019,0.09285694360733032,0.6625584363937378,0.6937471628189087,0,0.271869421005249,0.05304121971130371,0.2636634111404419,0,0.271869421005249,0.05304121971130371,0.2636634111404419,0.0,0.4300837516784668,0.4300837516784668
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,15,38.0,0,1141,31,31,0,0.7081545064377682,1115,0.09691369533538818,0.6446580290794373,0.6834971904754639,0,0.28803306818008423,0.05304121971130371,0.27429473400115967,0,0.28803306818008423,0.05304121971130371,0.27429473400115967,0.0,0.4092024564743042,0.4092024564743042
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,15,38.0,19,1160,31,31,0,0.6814516129032258,944,0.1890854835510254,0.7394139170646667,0.6600784063339233,0,0.26591265201568604,0.05304121971130371,0.2546011805534363,0,0.26591265201568604,0.05304121971130371,0.2546011805534363,0.0,0.40547722578048706,0.40547722578048706
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,15,38.0,38,1179,31,31,0,0.7551581843191196,944,0.17132914066314697,0.7394139170646667,0.6639683246612549,0,0.27533942461013794,0.05304121971130371,0.2629317045211792,0,0.27533942461013794,0.05304121971130371,0.2629317045211792,0.0,0.4010366201400757,0.4010366201400757
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,15,38.0,57,1198,31,31,0,0.8022440392706872,944,0.127799391746521,0.7394139170646667,0.6862993240356445,0,0.2853900194168091,0.05304121971130371,0.27671611309051514,0,0.2853900194168091,0.05304121971130371,0.27671611309051514,0.0,0.4095832109451294,0.4095832109451294
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,16,40.53333333333333,0,1217,31,31,0,0.8059299191374663,1183,0.13782787322998047,0.6788264513015747,0.716588020324707,0,0.361355185508728,0.05304121971130371,0.34594011306762695,3,0.3594171404838562,0.06973093748092651,0.3424941301345825,0.0034459829330444336,0.3706479072570801,0.3740938901901245
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,16,40.53333333333333,19,1236,31,31,0,0.872,1183,0.06587028503417969,0.6788264513015747,0.6755473613739014,0,0.31219732761383057,0.05304121971130371,0.2821868658065796,0,0.31219732761383057,0.05304121971130371,0.2821868658065796,0.0,0.3933604955673218,0.3933604955673218
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,16,40.53333333333333,38,1255,31,31,0,0.940625,1183,0.0606195330619812,0.6788264513015747,0.6755152344703674,0,0.31977927684783936,0.05304121971130371,0.2956496477127075,0,0.31977927684783936,0.05304121971130371,0.2956496477127075,0.0,0.3798655867576599,0.3798655867576599
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,16,40.53333333333333,57,1274,31,31,0,0.9688427299703264,1180,0.06995832920074463,0.6140800714492798,0.6129740476608276,0,0.3097342252731323,0.05304121971130371,0.28745436668395996,1,0.31533730030059814,0.05891519784927368,0.28483152389526367,0.002622842788696289,0.3255196809768677,0.32814252376556396
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,17,43.06666666666667,0,1293,31,31,0,0.898355754857997,1178,0.0457073450088501,0.6693880558013916,0.6740289926528931,0,0.28044140338897705,0.05304121971130371,0.27451205253601074,0,0.28044140338897705,0.05304121971130371,0.27451205253601074,0.0,0.3995169401168823,0.3995169401168823
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,17,43.06666666666667,19,1312,31,31,0,0.9393468118195957,1177,0.08521401882171631,0.6283712387084961,0.6393251419067383,0,0.3587989807128906,0.05304121971130371,0.33165109157562256,3,0.3603496551513672,0.06973093748092651,0.3271259069442749,0.004525184631347656,0.3076740503311157,0.3121992349624634
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,17,43.06666666666667,38,1331,31,31,0,0.935820895522388,1177,0.0745590329170227,0.6283712387084961,0.6866769194602966,0,0.3435360789299011,0.05304121971130371,0.3216284513473511,0,0.3435360789299011,0.05304121971130371,0.3216284513473511,0.0,0.36504846811294556,0.36504846811294556
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,17,43.06666666666667,57,1350,31,31,0,0.9270186335403726,1180,0.10151565074920654,0.6140800714492798,0.6515587568283081,0,0.3500629663467407,0.05304121971130371,0.33405637741088867,0,0.3500629663467407,0.05304121971130371,0.33405637741088867,0.0,0.31750237941741943,0.31750237941741943
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,18,45.6,0,1369,31,31,0,0.8826219512195121,1180,0.1749516725540161,0.6140800714492798,0.6147663593292236,0,0.4022634029388428,0.05304121971130371,0.3836939334869385,1,0.39875221252441406,0.05891519784927368,0.37110435962677,0.012589573860168457,0.23107242584228516,0.2436619997024536
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,18,45.6,19,1388,31,31,0,0.8679525222551929,1178,0.10606861114501953,0.6693880558013916,0.6907308101654053,0,0.3659183979034424,0.05304121971130371,0.34403008222579956,0,0.3659183979034424,0.05304121971130371,0.34403008222579956,0.0,0.3467007279396057,0.3467007279396057
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,18,45.6,38,1407,31,31,0,0.9029275808936826,1310,0.03553718328475952,0.6885285973548889,0.7122604846954346,0,0.31500768661499023,0.05304121971130371,0.293737530708313,0,0.31500768661499023,0.05304121971130371,0.293737530708313,0.0,0.4185229539871216,0.4185229539871216
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,18,45.6,57,1426,31,31,0,0.8325925925925926,1310,0.09044945240020752,0.6885285973548889,0.7266817092895508,0,0.2982509732246399,0.05304121971130371,0.28220200538635254,0,0.2982509732246399,0.05304121971130371,0.28220200538635254,0.0,0.44447970390319824,0.44447970390319824
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,19,48.13333333333333,0,1445,31,31,0,0.7493333333333333,1112,0.17157161235809326,0.6565713882446289,0.7101425528526306,0,0.27679717540740967,0.05304121971130371,0.2614491581916809,0,0.27679717540740967,0.05304121971130371,0.2614491581916809,0.0,0.4486933946609497,0.4486933946609497
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,19,48.13333333333333,19,1464,31,31,0,0.8767334360554699,1020,0.16403520107269287,0.6889007687568665,0.7122946977615356,0,0.2948552370071411,0.05304121971130371,0.2785313129425049,0,0.2948552370071411,0.05304121971130371,0.2785313129425049,0.0,0.43376338481903076,0.43376338481903076
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,19,48.13333333333333,38,1483,31,31,0,0.9164133738601824,1106,0.13747644424438477,0.6483609676361084,0.6528255939483643,0,0.2606028914451599,0.05304121971130371,0.2545536160469055,1,0.2675338387489319,0.05891519784927368,0.25376248359680176,0.0007911324501037598,0.39827197790145874,0.3990631103515625
mce_b32_lambda1_pilot,mce b32 lambda1 pilot,32,baseline,48,DragonRise_9,3876,60,19,48.13333333333333,57,1502,31,31,0,0.8226527570789866,1106,0.14605998992919922,0.6483609676361084,0.6167441606521606,0,0.36220186948776245,0.05304121971130371,0.33416974544525146,1,0.3694729804992676,0.05891519784927368,0.32732129096984863,0.006848454475402832,0.2825744152069092,0.289422869682312
